Actual Price,Predicted Price,Absolute Error,Percentage Error
229000.0,321650.7,92650.6875,40.458815502183405
359000.0,221139.31,137860.6875,38.4013057103064
5295000.0,4618890.5,676109.5,12.768829084041549
250000.0,348381.56,98381.5625,39.352625
445000.0,1238583.2,793583.25,178.33331460674157
295000.0,320914.8,25914.8125,8.784682203389831
225000.0,169439.72,55560.28125,24.693458333333336
249000.0,443851.47,194851.46875,78.25360190763053
390000.0,471693.47,81693.46875,20.947043269230768
249000.0,395574.66,146574.65625,58.86532379518072
975000.0,771512.7,203487.3125,20.87049358974359
225000.0,384073.1,159073.09375,70.69915277777777
337000.0,318631.56,18368.4375,5.450574925816023
318270.0,450798.38,132528.375,41.64023470638137
495000.0,399541.78,95458.21875,19.284488636363637
865000.0,733592.1,131407.875,15.191661849710982
375000.0,292666.34,82333.65625,21.95564166666667
320000.0,317201.47,2798.53125,0.874541015625
299000.0,239921.0,59079.0,19.75886287625418
199900.0,350129.5,150229.5,75.15232616308154
949500.0,1193063.8,243563.75,25.651790416008424
440000.0,399651.2,40348.8125,9.170184659090909
497300.0,411155.75,86144.25,17.322390910918962
895000.0,487385.7,407614.3125,45.543498603351956
389400.0,348561.84,40838.15625,10.487456664098612
285000.0,218243.61,66756.390625,23.42329495614035
582394.0,614174.94,31780.9375,5.456947959628705
285000.0,373420.38,88420.375,31.02469298245614
199000.0,181023.69,17976.3125,9.033322864321608
180000.0,207714.02,27714.015625,15.39667534722222
549000.0,513036.28,35963.71875,6.55076844262295
1375000.0,1017254.8,357745.1875,26.01783181818182
429000.0,325369.88,103630.125,24.156206293706294
377600.0,430768.72,53168.71875,14.080698821504237
210000.0,195432.2,14567.796875,6.93704613095238
317000.0,330385.66,13385.65625,4.222604495268139
165000.0,255211.05,90211.046875,54.67336174242424
240500.0,211351.03,29148.96875,12.120153326403326
950000.0,912892.7,37107.3125,3.9060328947368417
239000.0,300940.44,61940.4375,25.916501046025104
420000.0,425342.16,5342.15625,1.2719419642857144
399000.0,335442.88,63557.125,15.929104010025064
749000.0,605488.9,143511.125,19.160363818424567
335000.0,302904.0,32096.0,9.58089552238806
259000.0,325840.6,66840.59375,25.807179054054053
254000.0,309188.16,55188.15625,21.72762057086614
318800.0,298084.2,20715.8125,6.498059127979924
169000.0,168070.28,929.71875,0.5501294378698225
239000.0,372253.22,133253.21875,55.75448483263599
760000.0,533395.8,226604.1875,29.816340460526312
350782.0,455444.84,104662.84375,29.837005248273858
328250.0,375797.22,47547.21875,14.485062833206397
372500.0,454995.62,82495.625,22.146476510067114
175000.0,287804.38,112804.375,64.45964285714287
249500.0,331086.84,81586.84375,32.700137775551106
240000.0,260024.86,20024.859375,8.34369140625
607000.0,592044.06,14955.9375,2.4639106260296537
1395000.0,1144626.2,250373.75,17.947939068100357
257500.0,239978.52,17521.484375,6.8044599514563116
595000.0,557307.6,37692.375,6.334852941176471
399000.0,283497.62,115502.375,28.947963659147867
229000.0,304236.1,75236.09375,32.85418941048035
325000.0,384028.34,59028.34375,18.162567307692306
309000.0,310101.66,1101.65625,0.3565230582524272
498000.0,460251.72,37748.28125,7.579976154618475
270000.0,343170.97,73170.96875,27.100358796296298
399000.0,1631580.6,1232580.625,308.9174498746867
259900.0,340919.28,81019.28125,31.17325173143517
299390.0,292701.25,6688.75,2.234126056314506
169000.0,268450.12,99450.125,58.84622781065089
830000.0,608183.56,221816.4375,26.724871987951808
395000.0,326144.2,68855.8125,17.431851265822786
215000.0,223568.33,8568.328125,3.985268895348837
212500.0,172735.56,39764.4375,18.712676470588235
615000.0,1328462.8,713462.75,116.01020325203253
1795000.0,1248703.0,546297.0,30.434373259052926
369000.0,351135.62,17864.375,4.841294037940379
675000.0,539084.3,135915.6875,20.135657407407408
226500.0,295167.94,68667.9375,30.3169701986755
179000.0,271092.4,92092.40625,51.448271648044695
800000.0,1265194.0,465194.0,58.149249999999995
396000.0,334127.0,61873.0,15.624494949494949
149000.0,204056.39,55056.390625,36.950597734899326
299000.0,242270.52,56729.484375,18.973071697324414
220800.0,194875.25,25924.75,11.74128170289855
165000.0,183656.61,18656.609375,11.307035984848484
285000.0,321875.28,36875.28125,12.938695175438596
519000.0,624527.4,105527.375,20.33282755298651
1250000.0,837839.8,412160.1875,32.972815
317000.0,334924.97,17924.96875,5.654564274447949
345000.0,369136.34,24136.34375,6.996041666666667
295000.0,420318.75,125318.75,42.480932203389834
679849.0,675459.8,4389.1875,0.6456121138664614
239000.0,395189.38,156189.375,65.3512029288703
339000.0,426314.3,87314.3125,25.75643436578171
475000.0,504268.34,29268.34375,6.161756578947369
295000.0,315129.78,20129.78125,6.823654661016949
500000.0,315294.53,184705.46875,36.94109375
590000.0,496159.62,93840.375,15.905148305084746
180000.0,273034.7,93034.6875,51.6859375
430000.0,268692.84,161307.15625,37.513292151162794
170000.0,163334.64,6665.359375,3.9207996323529413
194500.0,182833.38,11666.625,5.998264781491002
415000.0,479769.4,64769.40625,15.607085843373495
404900.0,381062.22,23837.78125,5.887325574215856
299000.0,311317.9,12317.90625,4.119701086956522
329000.0,246956.95,82043.046875,24.937096314589667
175000.0,204781.61,29781.609375,17.0180625
400400.0,343913.28,56486.71875,14.107572115384615
245000.0,327464.78,82464.78125,33.659094387755104
546983.0,465502.2,81480.8125,14.89640674390246
820000.0,1077567.4,257567.375,31.410655487804878
199000.0,208159.52,9159.515625,4.602771670854271
189000.0,219427.0,30427.0,16.098941798941798
410000.0,378529.38,31470.625,7.675762195121952
349000.0,484546.78,135546.78125,38.838619269340974
395000.0,581141.5,186141.5,47.12443037974683
1625000.0,1803052.2,178052.25,10.95706153846154
330000.0,324338.72,5661.28125,1.7155397727272728
255000.0,286644.97,31644.96875,12.409791666666667
449000.0,672761.6,223761.625,49.83555122494432
362500.0,502988.75,140488.75,38.75551724137931
285000.0,173955.84,111044.15625,38.96286184210526
345620.0,409248.0,63628.0,18.409814246860716
1695000.0,2039175.2,344175.25,20.30532448377581
155000.0,213110.22,58110.21875,37.49046370967742
175000.0,179746.86,4746.859375,2.7124910714285715
220000.0,265054.7,45054.6875,20.47940340909091
850000.0,566769.56,283230.4375,33.321227941176474
339000.0,321822.56,17177.4375,5.067090707964602
249000.0,173600.28,75399.71875,30.28101154618474
449000.0,480817.84,31817.84375,7.086379454342985
214900.0,327785.84,112885.84375,52.52947591903211
155000.0,194765.33,39765.328125,25.655050403225804
795000.0,1101595.1,306595.125,38.56542452830189
462526.0,597209.06,134683.0625,29.119025200745476
454000.0,427777.78,26222.21875,5.775819107929515
419500.0,447765.47,28265.46875,6.737894815256257
232900.0,257653.64,24753.640625,10.62844165951052
255000.0,280134.9,25134.90625,9.856825980392157
800000.0,276438.8,523561.1875,65.4451484375
310000.0,296638.2,13361.8125,4.310262096774194
400000.0,419110.66,19110.65625,4.7776640624999995
385000.0,386580.56,1580.5625,0.41053571428571434
185000.0,256434.78,71434.78125,38.61339527027027
419000.0,433547.38,14547.375,3.4719272076372314
235000.0,293091.97,58091.96875,24.71998670212766
243716.0,269628.9,25912.90625,10.632418983571041
104000.0,173669.28,69669.28125,66.98969350961539
330000.0,309978.66,20021.34375,6.067073863636364
778515.0,538607.06,239907.9375,30.816096992350822
401000.0,369900.2,31099.8125,7.755564214463841
4600000.0,2449395.0,2150605.0,46.75228260869565
168000.0,280279.97,112279.96875,66.83331473214285
219000.0,291648.25,72648.25,33.172716894977164
235000.0,228088.98,6911.015625,2.9408577127659576
323217.0,312032.75,11184.25,3.4602913831883844
228000.0,196454.81,31545.1875,13.835608552631578
390000.0,544593.8,154593.8125,39.6394391025641
367000.0,419911.88,52911.875,14.41740463215259
325000.0,309975.06,15024.9375,4.623057692307692
399000.0,387547.22,11452.78125,2.8703712406015036
595000.0,344840.97,250159.03125,42.04353466386554
750000.0,800275.8,50275.8125,6.7034416666666665
283000.0,301890.5,18890.5,6.675088339222615
628000.0,598185.06,29814.9375,4.747601512738854
900000.0,643075.94,256924.0625,28.547118055555554
199000.0,297633.84,98633.84375,49.564745603015076
272000.0,378635.47,106635.46875,39.204216452205884
399000.0,753789.7,354789.6875,88.91972117794487
280000.0,306841.9,26841.90625,9.586395089285714
345000.0,358126.84,13126.84375,3.8048822463768115
425000.0,655315.4,230315.375,54.191852941176464
409500.0,360244.84,49255.15625,12.028121184371185
345000.0,395653.38,50653.375,14.682137681159421
350000.0,344123.28,5876.71875,1.6790625
544941.0,522005.6,22935.40625,4.20878705217629
730000.0,434810.9,295189.09375,40.43686215753425
405000.0,427105.66,22105.65625,5.458186728395062
399000.0,540102.6,141102.625,35.3640664160401
299000.0,379639.1,80639.09375,26.969596571906358
450000.0,494013.38,44013.375,9.780750000000001
399000.0,340657.72,58342.28125,14.622125626566415
1230000.0,1454133.8,224133.75,18.222256097560976
179000.0,222765.12,43765.125,24.449790502793295
350000.0,346316.75,3683.25,1.052357142857143
1295000.0,1233522.8,61477.25,4.747277992277992
297000.0,338086.44,41086.4375,13.83381734006734
533000.0,650690.3,117690.3125,22.080734052532833
611376.0,541259.75,70116.25,11.468597066289812
175000.0,206708.38,31708.375,18.119071428571427
361500.0,380809.56,19309.5625,5.341511065006915
249000.0,201088.23,47911.765625,19.241672941767067
550000.0,519450.53,30549.46875,5.554448863636364
650000.0,612155.9,37844.125,5.822173076923077
227000.0,255707.72,28707.71875,12.646572136563877
219000.0,241368.1,22368.09375,10.213741438356164
328000.0,360063.34,32063.34375,9.775409679878049
200000.0,248838.12,48838.125,24.4190625
360000.0,383662.12,23662.125,6.5728124999999995
225000.0,294766.53,69766.53125,31.00734722222222
330000.0,360460.5,30460.5,9.230454545454545
295455.0,306537.38,11082.375,3.7509519216124283
349000.0,452789.34,103789.34375,29.739066977077368
465579.0,460529.53,5049.46875,1.0845568099076635
269950.0,251448.0,18502.0,6.853861826264122
415000.0,546036.44,131036.4375,31.575045180722896
449000.0,513609.28,64609.28125,14.389594933184854
207500.0,269275.84,61775.84375,29.771490963855424
199000.0,187434.25,11565.75,5.811934673366834
270000.0,347984.66,77984.65625,28.88320601851852
305000.0,267182.5,37817.5,12.399180327868853
1490000.0,1081008.9,408991.125,27.449068791946306
346939.0,374382.03,27443.03125,7.910045065559075
267000.0,253298.66,13701.34375,5.131589419475655
239455.0,223753.11,15701.890625,6.5573450648347285
849000.0,735005.94,113994.0625,13.426862485276796
638548.0,573023.1,65524.875,10.261542593509024
475000.0,412728.16,62271.84375,13.109861842105264
226000.0,238229.17,12229.171875,5.411137997787611
169900.0,240826.03,70926.03125,41.74575117716304
210000.0,542561.0,332561.0,158.36238095238096
452000.0,308647.22,143352.78125,31.715217090707963
998000.0,669444.75,328555.25,32.92136773547094
175000.0,148688.9,26311.09375,15.034910714285715
280000.0,302784.53,22784.53125,8.137332589285714
710000.0,527454.7,182545.3125,25.710607394366196
377000.0,284113.75,92886.25,24.638262599469495
200000.0,201973.17,1973.171875,0.9865859374999999
445000.0,402760.44,42239.5625,9.492036516853933
139000.0,205224.52,66224.515625,47.643536420863306
160000.0,216055.17,56055.171875,35.034482421875005
1200000.0,646971.4,553028.625,46.08571875
350595.0,306305.06,44289.9375,12.632792110554913
325000.0,332392.7,7392.6875,2.2746730769230767
353000.0,308522.34,44477.65625,12.5999026203966
315000.0,353487.12,38487.125,12.21813492063492
495000.0,482730.97,12269.03125,2.4785921717171715
395000.0,275246.0,119754.0,30.317468354430382
540000.0,540149.0,149.0,0.027592592592592592
374000.0,470666.66,96666.65625,25.84669953208556
249000.0,299465.53,50465.53125,20.267281626506023
289820.0,257975.25,31844.75,10.987768269960666
217560.0,243077.77,25517.765625,11.729070428847214
160000.0,278042.06,118042.0625,73.7762890625
125000.0,267370.28,142370.28125,113.896225
510000.0,434043.78,75956.21875,14.893376225490195
795000.0,968352.44,173352.4375,21.805338050314464
209000.0,271941.56,62941.5625,30.115580143540672
645000.0,525898.94,119101.0625,18.465281007751937
199000.0,338721.25,139721.25,70.21168341708542
435000.0,633152.6,198152.625,45.5523275862069
81500.0,82787.76,1287.7578125,1.580070935582822
265000.0,348264.5,83264.5,31.42056603773585
309500.0,410104.03,100604.03125,32.50534127625202
449000.0,477932.62,28932.625,6.44379175946548
489500.0,472535.47,16964.53125,3.465685648621042
269000.0,290500.75,21500.75,7.992843866171004
749000.0,532338.1,216661.875,28.92681909212283
619000.0,656606.5,37606.5,6.075363489499193
173000.0,173768.14,768.140625,0.44401192196531797
189000.0,306627.44,117627.4375,62.23673941798942
1195000.0,557995.7,637004.3125,53.305800209205024
1400000.0,1725686.4,325686.375,23.263312499999998
575000.0,1019815.7,444815.6875,77.35925
189000.0,239676.28,50676.28125,26.812847222222224
359900.0,386386.44,26486.4375,7.359388024451237
340000.0,353759.4,13759.40625,4.046884191176471
399000.0,336959.1,62040.90625,15.549099310776942
266163.0,320739.16,54576.15625,20.504787010215544
129000.0,152343.6,23343.59375,18.09580910852713
189000.0,200844.53,11844.53125,6.266947751322752
7650000.0,5363021.5,2286978.5,29.89514379084967
361167.0,444519.34,83352.34375,23.078615640410117
599000.0,402924.4,196075.59375,32.73382199499165
210000.0,265888.47,55888.46875,26.613556547619048
299000.0,317619.72,18619.71875,6.227330685618729
395000.0,452689.06,57689.0625,14.60482594936709
278000.0,205861.8,72138.203125,25.94899392985612
125000.0,169637.38,44637.375,35.7099
219500.0,234148.44,14648.4375,6.673547835990888
207000.0,230548.56,23548.5625,11.376117149758453
315000.0,325808.4,10808.40625,3.4312400793650792
230000.0,196037.89,33962.109375,14.766134510869566
375590.0,373935.72,1654.28125,0.4404486940546873
135000.0,198904.62,63904.625,47.33675925925926
495000.0,316019.88,178980.125,36.15760101010101
544000.0,515347.3,28652.6875,5.2670381433823525
395000.0,416207.44,21207.4375,5.368971518987341
368205.0,428027.84,59822.84375,16.24715681481783
273000.0,327269.97,54269.96875,19.879109432234433
409500.0,469213.8,59713.8125,14.582127594627595
288425.0,304896.06,16471.0625,5.710691687613764
389000.0,531076.06,142076.0625,36.52340938303342
328500.0,303134.22,25365.78125,7.72169901065449
263000.0,229915.03,33084.96875,12.57983602661597
269000.0,303977.3,34977.3125,13.002718401486991
789000.0,512256.12,276743.875,35.07526932826362
135000.0,255223.81,120223.8125,89.05467592592593
303324.0,302030.8,1293.1875,0.4263386675633976
327490.0,425440.5,97950.5,29.90946288436288
415600.0,384497.12,31102.875,7.483848652550529
449999.0,463366.53,13367.53125,2.9705691012646698
210000.0,254889.1,44889.09375,21.37575892857143
215000.0,137454.95,77545.046875,36.0674636627907
1079500.0,501147.06,578352.9375,53.576001621120895
445000.0,367326.62,77673.375,17.454691011235955
315000.0,285827.25,29172.75,9.261190476190476
199000.0,253277.55,54277.546875,27.275149183417085
195000.0,330229.8,135229.8125,69.34862179487179
499000.0,480848.97,18151.03125,3.63748121242485
316200.0,272733.38,43466.625,13.746560721062618
360000.0,274544.06,85455.9375,23.737760416666667
198000.0,189112.14,8887.859375,4.488817866161616
370000.0,389296.28,19296.28125,5.215211148648648
291500.0,338705.22,47205.21875,16.193900085763293
125000.0,224397.78,99397.78125,79.518225
525000.0,430273.03,94726.96875,18.043232142857143
304700.0,357250.4,52550.40625,17.246605267476205
449000.0,521200.75,72200.75,16.080345211581292
380000.0,339516.1,40483.90625,10.653659539473685
145000.0,167976.73,22976.734375,15.84602370689655
345000.0,313179.62,31820.375,9.223297101449274
392500.0,408582.34,16082.34375,4.097412420382166
447000.0,509132.22,62132.21875,13.899825223713647
315597.0,327114.34,11517.34375,3.6493831531985412
1050000.0,1719675.6,669675.625,63.77863095238096
159000.0,291456.9,132456.90625,83.30623034591194
1650000.0,1352737.2,297262.75,18.01592424242424
350000.0,412994.38,62994.375,17.998392857142857
890000.0,726038.5,163961.5,18.4226404494382
160000.0,434012.97,274012.96875,171.25810546875
2150000.0,267041.88,1882958.125,87.5794476744186
295000.0,235753.88,59246.125,20.08343220338983
237000.0,229701.64,7298.359375,3.079476529535865
336810.0,384247.3,47437.3125,14.084294557762536
140000.0,162542.95,22542.953125,16.102109375
480000.0,419938.25,60061.75,12.512864583333332
209000.0,224933.16,15933.15625,7.623519736842105
470000.0,384961.2,85038.8125,18.09336436170213
105000.0,118668.3,13668.296875,13.017425595238095
625000.0,460973.4,164026.59375,26.244255
475000.0,405986.62,69013.375,14.529131578947368
480000.0,409618.94,70381.0625,14.662721354166667
999000.0,939530.44,59469.5625,5.95290915915916
199000.0,233567.36,34567.359375,17.370532349246233
525000.0,637408.1,112408.125,21.41107142857143
257000.0,317500.28,60500.28125,23.54096546692607
299000.0,212568.02,86431.984375,28.90701818561873
468926.0,450560.94,18365.0625,3.916409518772685
490000.0,584729.25,94729.25,19.3325
234000.0,227753.53,6246.46875,2.66943108974359
307000.0,332340.53,25340.53125,8.25424470684039
265000.0,345243.47,80243.46875,30.28055424528302
260000.0,218510.73,41489.265625,15.95740985576923
189000.0,134992.47,54007.53125,28.57541335978836
376855.0,307013.3,69841.6875,18.53277454193257
269186.0,262818.78,6367.21875,2.3653602899110653
179000.0,299751.7,120751.6875,67.45904329608938
325000.0,385248.03,60248.03125,18.537855769230767
357500.0,396826.12,39326.125,11.000314685314686
595000.0,698881.0,103881.0,17.458991596638658
354500.0,263519.06,90980.9375,25.664580394922424
99000.0,100569.58,1569.578125,1.5854324494949494
299000.0,302221.3,3221.3125,1.0773620401337791
649000.0,711967.8,62967.8125,9.702282357473035
336973.0,328632.1,8340.90625,2.4752446783570194
298000.0,393693.4,95693.40625,32.11188129194631
239000.0,287283.4,48283.40625,20.202262029288704
299000.0,286600.4,12399.59375,4.147021321070234
139000.0,213254.69,74254.6875,53.42063848920864
219900.0,370692.5,150792.5,68.57321509777171
187000.0,278440.47,91440.46875,48.89864639037433
329000.0,349510.12,20510.125,6.234080547112462
280409.0,214374.06,66034.9375,23.549507148486676
487000.0,631733.7,144733.6875,29.71944301848049
675000.0,655332.0,19668.0,2.913777777777778
490000.0,427663.38,62336.625,12.721760204081633
228600.0,300621.84,72021.84375,31.50561843832021
325000.0,779134.56,454134.5625,139.73371153846153
130000.0,177485.66,47485.65625,36.527427884615385
170000.0,200452.1,30452.09375,17.912996323529413
230000.0,227488.06,2511.9375,1.0921467391304347
149000.0,167481.7,18481.703125,12.403827600671141
95000.0,228019.4,133019.40625,140.02042763157894
815000.0,875578.7,60578.6875,7.432967791411042
1495000.0,646228.94,848771.0625,56.77398411371237
525000.0,518299.97,6700.03125,1.2761964285714287
199000.0,380061.8,181061.8125,90.98583542713567
975000.0,1066549.1,91549.125,9.389653846153847
900000.0,1457626.8,557626.75,61.95852777777778
315000.0,328822.38,13822.375,4.388055555555556
299000.0,386572.12,87572.125,29.288336120401336
500000.0,473909.12,26090.875,5.218175
184785.0,231159.89,46374.890625,25.09667485185486
229000.0,334966.75,105966.75,46.27368995633188
237500.0,326632.88,89132.875,37.52963157894737
380000.0,439759.94,59759.9375,15.726299342105262
649000.0,545706.1,103293.875,15.915851309707241
344500.0,380299.62,35799.625,10.391763425253991
355000.0,303689.8,51310.1875,14.45357394366197
195000.0,435319.56,240319.5625,123.24080128205128
560000.0,553485.94,6514.0625,1.1632254464285714
299000.0,373406.3,74406.3125,24.885054347826088
795000.0,772948.8,22051.1875,2.77373427672956
149000.0,207686.92,58686.921875,39.38719588926175
595000.0,1440090.1,845090.125,142.0319537815126
425000.0,416838.28,8161.71875,1.9204044117647059
219000.0,195379.17,23620.828125,10.785766267123288
449000.0,475380.4,26380.40625,5.875368875278396
320800.0,320428.0,372.0,0.11596009975062345
250000.0,220633.97,29366.03125,11.7464125
210000.0,299770.2,89770.1875,42.747708333333335
163000.0,183466.75,20466.75,12.556288343558283
419000.0,354399.66,64600.34375,15.417743138424822
790000.0,1758146.9,968146.875,122.55023734177215
265000.0,674656.2,409656.1875,154.58724056603774
332500.0,317981.1,14518.90625,4.3665883458646615
275000.0,294245.62,19245.625,6.9984090909090915
217800.0,396450.12,178650.125,82.0248507805326
295000.0,404339.06,109339.0625,37.064088983050844
199000.0,166066.62,32933.375,16.549434673366832
295000.0,176503.55,118496.453125,40.16828919491525
130000.0,93796.62,36203.3828125,27.848756009615382
590071.0,549439.56,40631.4375,6.885855685163311
595000.0,591004.8,3995.1875,0.6714600840336135
395000.0,771796.06,376796.0625,95.3914082278481
235000.0,314964.8,79964.8125,34.02757978723404
228000.0,243993.69,15993.6875,7.0147752192982455
484475.0,458772.1,25702.90625,5.305311161566644
350000.0,178247.89,171752.109375,49.072031249999995
235000.0,286210.22,51210.21875,21.791582446808512
218000.0,343660.9,125660.90625,57.64261754587155
295000.0,392675.34,97675.34375,33.11028601694915
145000.0,153445.88,8445.875,5.824741379310345
367000.0,405033.47,38033.46875,10.363342983651226
130000.0,138721.9,8721.90625,6.709158653846154
389000.0,494414.22,105414.21875,27.09877088688946
379000.0,492579.8,113579.8125,29.9682882585752
311465.0,307926.3,3538.6875,1.1361429053023615
329000.0,573698.94,244698.9375,74.37657674772036
1495000.0,511989.03,983010.96875,65.75324205685618
550000.0,582693.7,32693.6875,5.944306818181818
280000.0,270813.66,9186.34375,3.280837053571429
199000.0,275077.03,76077.03125,38.22966394472362
200000.0,443982.38,243982.375,121.9911875
319000.0,599461.6,280461.625,87.91900470219436
225000.0,331999.62,106999.625,47.55538888888889
1475000.0,1255514.9,219485.125,14.880347457627119
1299000.0,582105.06,716894.9375,55.18821689761355
699000.0,813040.4,114040.375,16.314788984263235
